GeneName	R_033_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_036_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_045_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_048_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_049_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_051_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_052_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_054_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_057_C_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads	R_058_La_Pp_yr2_R1_nof_hybridref_counts.txt_UniqueTotReads
isogroup118892_Sym	0	0	0	2	0	1	3	0	0	0
isogroup118893_Sym	0	0	0	0	0	0	0	0	0	0
isogroup118894_Sym	107	0	4	3	3	3	10	0	0	0
isogroup118897_Sym	0	0	0	2	0	0	1	0	0	0
isogroup118901_Sym	1	0	0	0	0	1	0	0	0	0
isogroup118902_Sym	132	0	7	10	4	5	0	0	0	0
isogroup118904_Sym	8	0	9	8	9	5	5	0	0	0
isogroup118905_Sym	0	0	0	0	0	0	0	0	0	0
isogroup118907_Sym	20	0	0	2	2	5	2	0	0	0
isogroup118909_Sym	0	0	3	0	0	1	0	0	0	0
isogroup11890_Ppor	0	0	3	1	1	0	0	0	1	0
isogroup118911_Sym	9	12	1	2	1	0	2	0	0	0
isogroup118912_Sym	12	0	1	0	0	4	1	0	0	0
isogroup118913_Sym	0	0	0	0	0	0	0	0	0	0
isogroup118914_Sym	6	0	1	8	5	3	21	0	0	0
isogroup118915_Sym	57	0	1	0	1	1	2	0	0	0
isogroup118918_Sym	0	0	5	1	0	2	3	0	0	0
isogroup118919_Sym	0	0	0	0	0	0	3	0	0	0
isogroup11891_Ppor	0	0	5	3	0	0	0	0	6	2
isogroup118920_Sym	0	0	0	3	0	3	4	0	0	0
isogroup118922_Sym	23	0	1	5	3	5	11	0	0	0
isogroup118925_Sym	0	0	0	2	3	2	0	0	0	0
isogroup118926_Sym	19	0	7	4	2	2	4	0	0	0
isogroup118927_Sym	82	0	0	5	2	2	1	0	0	0
isogroup11892_Ppor	0	0	3	7	1	0	0	0	3	3
isogroup118931_Sym	19	0	1	0	2	1	5	0	0	0
isogroup118934_Sym	0	0	3	2	0	0	0	0	0	0
isogroup118935_Sym	0	0	2	0	1	1	1	0	0	0
isogroup118936_Sym	0	0	20	1	1	1	4	1	0	0
isogroup118937_Sym	4	0	9	6	2	10	0	0	0	0
isogroup118938_Sym	0	60	0	1	2	0	1	0	0	0
isogroup11893_Ppor	0	0	1	1	1	0	0	3	1	2
isogroup118940_Sym	0	0	0	7	2	6	4	0	0	0
isogroup118942_Sym	0	0	6	3	3	2	3	0	0	0
isogroup118943_Sym	2	0	1	6	1	2	4	0	0	0
isogroup118946_Sym	15	0	3	1	4	5	8	0	0	0
isogroup118947_Sym	17	0	0	2	0	1	2	0	0	0
isogroup118948_Sym	0	0	1	0	0	3	8	0	0	0
isogroup11894_Ppor	0	114	70	24	10	2	14	14	61	30
isogroup118951_Sym	112	0	23	10	5	2	4	0	0	0
isogroup118953_Sym	0	0	0	0	0	0	0	0	0	0
isogroup118955_Sym	7	0	4	1	0	4	6	0	0	0
isogroup118956_Sym	0	0	3	3	5	7	0	0	0	0
isogroup118957_Sym	86	2	0	0	0	1	0	0	0	0
isogroup118958_Sym	50	0	16	16	2	6	14	0	0	0
isogroup11895_Ppor	0	0	0	0	1	0	0	0	4	0
isogroup118961_Sym	9	0	4	0	0	2	0	0	0	0
isogroup118962_Sym	0	0	0	1	4	1	0	0	0	0
isogroup118964_Sym	0	14	8	2	0	0	1	0	0	0
isogroup118966_Sym	0	0	5	0	0	8	1	0	0	0
isogroup118968_Sym	33	0	5	4	3	6	11	0	0	0
isogroup11896_Ppor	0	0	0	3	3	0	0	2	5	10
isogroup118971_Sym	0	0	4	2	2	1	1	0	0	0
isogroup118972_Sym	0	0	3	7	3	6	4	2	5	0
isogroup118973_Sym	8	0	5	2	1	0	0	0	0	0
isogroup118979_Sym	0	0	0	0	0	2	5	0	0	0
isogroup11897_Ppor	0	0	0	0	0	0	0	0	3	0
isogroup118980_Sym	57	0	11	2	2	0	2	0	0	0
isogroup118983_Sym	0	0	0	2	0	0	0	0	0	0
isogroup118986_Sym	53	0	2	8	0	5	7	0	0	0
isogroup118987_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11898_Ppor	0	0	0	2	0	0	0	2	0	0
isogroup118990_Sym	67	0	8	14	8	0	10	0	1	0
isogroup118992_Sym	0	0	0	6	5	0	2	0	0	0
isogroup118996_Sym	22	0	4	3	0	0	2	0	0	0
isogroup118997_Sym	0	0	0	0	0	0	0	0	0	0
isogroup118998_Sym	0	0	12	2	3	2	0	0	0	0
isogroup118999_Sym	42	0	6	8	5	7	1	0	0	0
isogroup11899_Ppor	73	0	15	0	0	0	0	4	8	0
isogroup11899_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119000_Sym	0	0	0	8	1	2	1	0	0	0
isogroup119001_Sym	0	0	6	0	2	0	2	0	0	0
isogroup119002_Sym	0	0	8	1	6	1	6	0	0	0
isogroup119003_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119004_Sym	0	0	0	4	1	0	4	0	0	0
isogroup119005_Sym	13	0	21	10	5	0	7	0	0	0
isogroup119006_Sym	0	0	5	0	2	0	7	0	0	0
isogroup119008_Sym	181	0	15	18	7	9	5	0	0	0
isogroup119009_Sym	62	1	12	2	2	1	4	0	0	0
isogroup11900_Ppor	0	0	4	0	1	0	1	0	1	0
isogroup119010_Sym	62	0	13	14	3	0	8	0	0	0
isogroup119014_Sym	143	1	13	11	8	6	3	0	0	0
isogroup119016_Sym	73	0	3	24	5	10	8	0	0	0
isogroup119017_Sym	0	0	11	1	2	4	4	0	0	0
isogroup119018_Sym	0	0	0	0	0	1	0	0	0	0
isogroup11901_Ppor	0	0	0	0	0	0	0	0	0	0
isogroup119020_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119022_Sym	0	1	7	3	3	2	1	1	0	0
isogroup119023_Sym	0	0	0	1	0	4	0	0	0	0
isogroup119024_Sym	0	0	4	1	1	0	2	0	0	0
isogroup119027_Sym	0	0	3	4	12	10	6	0	0	0
isogroup119028_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119029_Sym	3	0	0	6	3	0	6	0	0	0
isogroup11902_Ppor	0	0	1	0	1	0	0	4	2	2
isogroup119030_Sym	30	0	7	7	3	2	14	0	0	0
isogroup119031_Sym	0	0	0	3	2	1	0	0	0	0
isogroup119032_Sym	53	0	0	2	6	1	3	0	3	3
isogroup119033_Sym	0	0	7	0	0	1	3	0	0	0
isogroup119036_Sym	0	0	0	0	0	1	3	0	0	0
isogroup119038_Sym	0	0	4	0	0	2	2	0	0	0
isogroup119039_Sym	31	1	6	8	3	5	3	0	0	0
isogroup119041_Sym	23	0	3	7	4	2	6	0	0	0
isogroup119042_Sym	0	0	7	7	4	2	8	0	0	0
isogroup119045_Sym	30	1	2	0	0	0	1	0	0	0
isogroup11904_Ppor	0	0	15	9	2	0	0	1	9	1
isogroup119050_Sym	0	0	6	11	6	2	5	0	0	0
isogroup119052_Sym	0	0	0	0	1	0	1	0	0	0
isogroup119054_Sym	0	0	3	1	0	0	0	0	0	0
isogroup119056_Sym	0	0	6	8	2	0	4	0	0	0
isogroup119057_Sym	22	0	5	6	2	0	2	0	0	0
isogroup119058_Sym	87	2	40	6	8	2	6	0	0	0
isogroup119060_Sym	0	0	5	0	3	2	1	0	0	0
isogroup119061_Sym	174	1	0	3	1	5	2	0	0	0
isogroup119062_Sym	36	0	0	0	1	0	0	0	0	0
isogroup119063_Sym	0	0	2	6	0	3	9	0	0	0
isogroup119064_Sym	80	1	7	3	2	2	3	0	0	0
isogroup119068_Sym	0	0	7	0	0	2	1	0	0	0
isogroup11906_Ppor	0	1	0	1	2	0	1	0	3	0
isogroup119071_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119072_Sym	0	0	0	0	0	1	2	0	0	0
isogroup119073_Sym	0	0	6	0	1	0	2	0	0	0
isogroup119075_Sym	110	0	9	39	5	7	30	0	0	0
isogroup119077_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119081_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119083_Sym	0	0	0	0	0	1	1	0	0	0
isogroup119084_Sym	59	0	5	6	8	5	1	0	0	0
isogroup119089_Sym	20	0	14	1	4	1	5	0	0	0
isogroup11908_Ppor	6	0	5	4	0	0	0	1	4	1
isogroup119090_Sym	0	0	5	0	1	0	2	0	0	0
isogroup119091_Sym	53	0	3	7	7	3	8	0	0	0
isogroup119093_Sym	0	0	2	0	0	0	0	0	0	0
isogroup119096_Sym	0	0	4	2	0	2	2	0	0	0
isogroup119097_Sym	0	0	0	2	0	2	1	0	0	0
isogroup119099_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11909_Ppor	0	0	6	3	2	1	0	0	2	5
isogroup119100_Sym	0	0	0	0	1	0	1	0	0	0
isogroup119101_Sym	13	0	15	1	1	0	0	0	0	0
isogroup119104_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119105_Sym	38	0	6	11	2	0	0	0	0	0
isogroup119106_Sym	9	0	11	3	1	0	4	0	0	0
isogroup119109_Sym	20	0	0	4	2	3	1	0	0	0
isogroup11910_Ppor	0	0	6	2	1	1	0	0	2	1
isogroup119110_Sym	98	0	2	4	1	4	14	0	0	0
isogroup119111_Sym	0	0	11	3	3	1	3	0	0	0
isogroup119112_Sym	0	0	1	5	0	1	2	0	0	0
isogroup119113_Sym	0	0	12	2	3	2	1	0	0	0
isogroup119115_Sym	0	0	0	2	1	0	5	0	0	0
isogroup119116_Sym	0	0	5	1	0	0	0	0	0	0
isogroup119117_Sym	8	0	1	4	2	7	2	0	0	0
isogroup119119_Sym	0	0	5	2	0	0	0	0	0	0
isogroup11911_Ppor	0	0	0	6	0	0	0	1	7	4
isogroup119120_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119122_Sym	2	0	20	11	2	1	0	0	0	0
isogroup119125_Sym	52	0	8	9	2	6	3	0	0	0
isogroup119127_Sym	35	0	8	5	2	1	2	0	0	0
isogroup119131_Sym	0	0	0	7	1	3	1	0	0	0
isogroup119132_Sym	15	0	0	0	2	1	0	0	0	0
isogroup119134_Sym	0	0	8	0	3	0	4	0	0	0
isogroup119136_Sym	94	0	15	14	4	7	2	0	0	0
isogroup11913_Ppor	0	0	0	0	0	0	3	2	0	3
isogroup119140_Sym	100	41	10	10	1	1	0	0	0	0
isogroup119145_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119146_Sym	66	0	3	16	0	2	8	0	0	0
isogroup119148_Sym	34	0	8	12	3	0	2	0	1	0
isogroup119149_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11914_Ppor	0	0	5	3	0	2	3	3	6	1
isogroup119151_Sym	28	0	6	5	0	0	0	0	0	0
isogroup119152_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119153_Sym	110	0	0	9	3	1	2	0	0	0
isogroup119155_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119158_Sym	0	0	2	5	2	0	0	0	0	0
isogroup119159_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11915_Ppor	0	0	0	2	1	0	0	1	14	0
isogroup119160_Sym	63	65	4	9	3	1	3	0	0	0
isogroup119162_Sym	0	0	1	3	2	1	0	0	0	0
isogroup119164_Sym	0	0	20	6	2	3	3	0	0	0
isogroup119165_Sym	38	0	9	3	5	0	1	0	0	0
isogroup119167_Sym	0	18	0	3	2	1	3	0	0	0
isogroup119168_Sym	0	0	6	11	1	2	2	0	0	1
isogroup119170_Sym	0	0	5	9	3	2	1	0	0	0
isogroup119171_Sym	126	0	23	25	13	2	6	0	0	0
isogroup119175_Sym	0	0	0	2	0	2	0	0	0	0
isogroup119177_Sym	9	0	3	6	4	0	6	0	3	1
isogroup119178_Sym	0	0	0	0	3	2	0	0	0	0
isogroup11917_Ppor	0	0	2	1	0	0	0	1	1	0
isogroup119181_Sym	0	0	0	1	4	0	1	0	0	0
isogroup119186_Sym	27	1	1	0	1	6	2	0	0	0
isogroup119187_Sym	50	0	0	4	0	7	0	0	0	0
isogroup119189_Sym	0	0	11	7	1	0	5	0	0	0
isogroup11918_Ppor	0	2	16	10	4	0	2	12	35	17
isogroup119191_Sym	26	0	22	8	4	0	9	0	0	0
isogroup119192_Sym	55	1	5	2	5	11	4	1	2	0
isogroup119193_Sym	0	0	1	2	4	6	2	0	1	0
isogroup119194_Sym	0	0	4	6	2	0	0	0	0	0
isogroup119195_Sym	9	0	6	1	2	0	6	0	0	0
isogroup119196_Sym	12	0	5	0	0	0	0	0	0	0
isogroup119197_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119198_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11919_Ppor	0	0	8	0	0	1	0	4	4	4
isogroup119200_Sym	0	0	1	2	1	3	3	0	0	0
isogroup119203_Sym	0	0	0	2	2	1	2	0	0	0
isogroup119206_Sym	0	0	0	3	2	1	2	0	0	0
isogroup119207_Sym	17	0	2	1	1	1	1	0	0	0
isogroup11920_Ppor	0	0	0	0	1	0	0	1	2	1
isogroup119211_Sym	119	0	7	5	4	0	4	0	0	0
isogroup119213_Sym	0	0	3	0	4	3	0	0	0	0
isogroup119214_Sym	0	0	3	8	1	0	0	0	1	0
isogroup119216_Sym	156	0	9	8	7	2	8	0	0	0
isogroup11921_Ppor	9	0	24	2	0	0	3	2	29	5
isogroup119222_Sym	17	1	0	0	3	3	1	0	0	0
isogroup119223_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119224_Sym	0	0	3	4	2	1	3	0	0	0
isogroup119225_Sym	0	0	5	1	2	0	1	0	0	0
isogroup119226_Sym	21	0	13	3	11	0	4	0	0	0
isogroup119229_Sym	24	0	19	8	0	0	0	0	0	0
isogroup11922_Ppor	38	0	36	13	1	0	3	13	42	13
isogroup119230_Sym	10	0	1	0	1	0	0	0	0	0
isogroup119235_Sym	9	0	6	5	5	2	3	0	0	0
isogroup119236_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119237_Sym	0	1	6	8	8	1	2	0	0	0
isogroup119238_Sym	15	0	5	3	5	2	1	0	0	0
isogroup119239_Sym	0	0	12	19	2	1	5	0	0	0
isogroup11923_Ppor	11	0	4	5	0	0	1	1	9	1
isogroup119240_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119242_Sym	16	0	1	4	3	3	4	0	0	0
isogroup119248_Sym	4	0	11	7	8	4	5	0	0	0
isogroup119249_Sym	0	0	5	8	1	1	3	0	0	0
isogroup11924_Ppor	0	0	3	3	0	0	0	1	4	1
isogroup119254_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119256_Sym	5	0	0	0	0	0	0	0	0	0
isogroup119258_Sym	1	0	7	2	5	3	4	0	0	0
isogroup119259_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11925_Ppor	0	0	3	0	1	0	0	2	4	0
isogroup119260_Sym	155	7	47	39	21	6	36	0	0	0
isogroup119261_Sym	7	0	3	3	2	2	4	0	0	0
isogroup119262_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119263_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119264_Sym	0	0	0	1	1	0	4	0	0	0
isogroup119266_Sym	5	0	0	3	0	0	4	0	0	0
isogroup119269_Sym	18	0	0	3	1	3	2	0	0	0
isogroup11926_Ppor	0	0	3	3	1	0	0	4	3	3
isogroup119270_Sym	84	0	20	7	3	11	2	0	0	0
isogroup119272_Sym	52	0	5	12	12	5	5	0	0	0
isogroup11927_Ppor	0	0	2	4	1	0	0	0	2	3
isogroup119281_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119282_Sym	0	0	1	2	0	2	4	0	0	0
isogroup119283_Sym	39	0	5	3	4	1	3	0	0	0
isogroup119284_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119286_Sym	0	0	5	3	3	0	3	0	0	0
isogroup119287_Sym	23	0	3	9	4	2	4	0	0	0
isogroup11928_Ppor	11	0	29	19	3	0	4	18	20	20
isogroup119291_Sym	7	8	5	2	1	1	4	0	1	0
isogroup119292_Sym	0	0	0	0	2	0	2	0	0	0
isogroup119293_Sym	46	0	3	1	3	6	6	0	0	0
isogroup119294_Sym	147	2	30	36	13	8	22	0	0	0
isogroup119295_Sym	0	0	9	7	1	2	0	0	0	0
isogroup119297_Sym	182	0	22	31	15	22	17	0	0	0
isogroup119298_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11929_Ppor	0	0	0	1	0	0	0	1	1	0
isogroup119301_Sym	0	0	0	0	0	0	3	0	0	0
isogroup119302_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119306_Sym	0	0	6	3	2	1	7	2	0	0
isogroup119308_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119310_Sym	0	0	0	4	3	2	1	0	0	0
isogroup119311_Sym	73	0	0	2	3	0	2	0	0	0
isogroup119312_Sym	79	1	6	4	3	1	3	0	0	0
isogroup119313_Sym	100	1	15	8	3	1	4	0	0	0
isogroup119314_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119316_Sym	0	0	3	0	3	0	3	0	0	0
isogroup119317_Sym	29	3	9	1	1	4	3	0	0	0
isogroup119318_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119319_Sym	0	0	1	0	0	1	0	1	0	0
isogroup11931_Ppor	0	0	0	0	0	0	0	1	0	0
isogroup119320_Sym	24	0	2	5	1	2	6	0	0	0
isogroup119321_Sym	0	0	2	1	1	1	1	0	0	0
isogroup119322_Sym	14	0	2	5	3	1	3	0	0	0
isogroup119324_Sym	0	0	5	2	1	1	5	0	0	0
isogroup119325_Sym	0	0	3	8	5	4	7	0	0	0
isogroup119330_Sym	39	0	0	3	1	2	2	0	0	0
isogroup119334_Sym	11	25	0	7	2	14	1	0	0	0
isogroup119337_Sym	7	0	8	11	4	2	11	0	0	0
isogroup11933_Ppor	0	0	0	3	0	0	0	0	2	0
isogroup119341_Sym	33	0	2	1	2	0	3	0	0	0
isogroup119343_Sym	8	0	0	0	1	0	1	0	0	0
isogroup119344_Sym	31	1	8	2	8	6	12	0	0	0
isogroup119346_Sym	30	0	1	1	3	2	2	0	0	0
isogroup119347_Sym	0	0	5	0	1	1	1	0	0	0
isogroup119349_Sym	67	1	8	7	8	2	5	0	0	0
isogroup11934_Ppor	0	0	0	0	1	0	0	0	1	0
isogroup119354_Sym	0	0	0	4	1	3	0	0	0	0
isogroup119355_Sym	0	0	0	0	2	1	4	0	0	0
isogroup119357_Sym	101	0	11	1	4	4	5	0	0	0
isogroup119359_Sym	0	1	0	0	0	0	0	0	0	0
isogroup11935_Ppor	0	0	4	0	1	1	0	0	1	0
isogroup119360_Sym	0	0	8	1	5	0	4	0	1	0
isogroup119361_Sym	14	1	3	2	2	4	0	0	0	0
isogroup119366_Sym	0	0	0	1	0	0	1	0	0	0
isogroup11936_Ppor	0	0	1	0	2	0	1	0	3	0
isogroup119371_Sym	8	0	2	10	2	6	1	0	0	0
isogroup119372_Sym	0	0	4	0	1	3	2	0	0	0
isogroup119376_Sym	17	0	5	8	3	1	2	0	0	0
isogroup119377_Sym	0	1	0	0	0	0	0	0	0	0
isogroup119378_Sym	0	0	0	3	1	3	0	0	0	0
isogroup119379_Sym	0	0	14	9	4	0	5	0	0	0
isogroup119380_Sym	0	0	12	4	6	1	8	0	0	0
isogroup119383_Sym	116	1	6	1	5	1	3	0	0	0
isogroup119385_Sym	3	0	6	5	1	9	3	0	0	0
isogroup119389_Sym	69	2	3	8	0	1	5	0	0	0
isogroup11938_Ppor	0	0	3	1	0	0	0	4	0	0
isogroup119390_Sym	0	0	0	1	0	0	0	0	0	0
isogroup119391_Sym	9	0	3	4	6	3	1	0	0	0
isogroup119392_Sym	14	0	1	2	2	0	0	0	0	0
isogroup11939_Ppor	0	0	0	0	0	0	0	2	1	0
isogroup119401_Sym	54	0	6	3	1	0	1	0	0	0
isogroup119402_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119403_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119404_Sym	0	0	0	0	1	0	0	0	0	0
isogroup119405_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119409_Sym	0	0	4	2	1	3	2	0	0	0
isogroup11940_Ppor	0	0	0	0	0	0	0	1	0	0
isogroup119411_Sym	0	0	14	4	3	0	1	0	0	0
isogroup119415_Sym	47	0	0	2	0	0	2	0	0	0
isogroup119416_Sym	0	0	1	1	3	1	0	0	0	1
isogroup119417_Sym	0	0	0	1	0	0	0	0	0	0
isogroup119419_Sym	0	0	3	2	0	0	2	0	0	0
isogroup11941_Ppor	0	0	0	0	0	0	0	0	5	2
isogroup119420_Sym	12	0	31	10	6	2	6	0	0	0
isogroup119421_Sym	65	0	0	1	1	1	5	0	0	0
isogroup119422_Sym	14	0	1	0	0	1	0	0	0	0
isogroup119428_Sym	0	0	1	0	3	1	3	0	0	0
isogroup119431_Sym	50	0	1	1	1	1	0	0	0	0
isogroup119434_Sym	54	1	7	5	6	1	5	0	0	0
isogroup119436_Sym	15	0	0	2	1	0	2	0	0	0
isogroup11943_Ppor	0	0	18	4	6	0	1	2	14	5
isogroup119440_Sym	19	1	3	11	1	0	4	0	0	0
isogroup119441_Sym	5	0	3	4	5	3	12	0	0	0
isogroup119442_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119447_Sym	53	0	0	5	1	2	3	0	0	0
isogroup119450_Sym	85	1	5	8	2	4	6	0	0	0
isogroup119454_Sym	35	0	6	3	2	0	0	0	1	0
isogroup119456_Sym	0	0	4	3	2	2	4	0	0	0
isogroup11945_Ppor	0	0	0	0	0	0	0	2	1	0
isogroup119461_Sym	0	0	7	6	0	3	1	0	0	0
isogroup119466_Sym	0	0	14	7	2	2	4	0	0	0
isogroup119468_Sym	38	0	15	7	3	2	5	0	0	0
isogroup119469_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11946_Ppor	0	0	5	0	0	0	0	0	0	1
isogroup119471_Sym	0	0	1	0	0	1	3	0	0	0
isogroup119472_Sym	0	0	3	8	0	0	0	0	0	0
isogroup119473_Sym	0	0	5	1	1	0	3	0	0	0
isogroup119475_Sym	65	0	6	10	4	4	1	0	0	0
isogroup119476_Sym	3	0	0	0	1	1	1	0	0	0
isogroup119477_Sym	47	15	7	14	1	7	5	0	0	0
isogroup119479_Sym	11	0	11	1	3	3	1	0	0	0
isogroup11947_Ppor	0	0	1	3	0	0	0	1	2	1
isogroup119480_Sym	0	0	1	1	0	9	1	0	0	0
isogroup119481_Sym	41	0	3	3	3	2	1	1	0	0
isogroup119483_Sym	0	0	0	1	1	1	1	0	0	0
isogroup119484_Sym	0	0	0	7	1	1	5	0	1	0
isogroup119486_Sym	0	0	0	0	0	0	0	0	0	0
isogroup11948_Ppor	0	0	0	2	0	0	1	0	0	3
isogroup119491_Sym	0	0	0	3	1	0	1	0	0	0
isogroup119496_Sym	18	0	17	28	9	8	4	0	0	0
isogroup119497_Sym	215	0	15	13	15	5	12	0	0	0
isogroup11949_Ppor	0	0	0	4	1	0	0	0	7	8
isogroup119501_Sym	54	2	5	3	2	14	1	0	0	1
isogroup119503_Sym	0	0	0	1	2	2	0	0	0	0
isogroup119505_Sym	0	0	0	0	1	0	0	0	0	0
isogroup119506_Sym	66	0	3	2	0	0	3	0	0	0
isogroup119507_Sym	0	0	2	3	2	0	1	0	0	0
isogroup119508_Sym	8	0	5	2	1	0	1	0	0	0
isogroup119509_Sym	0	0	6	7	1	2	5	0	0	0
isogroup11950_Ppor	0	0	0	1	0	0	1	0	8	0
isogroup119510_Sym	0	0	12	5	3	3	0	0	0	0
isogroup119512_Sym	0	0	12	8	3	1	3	0	0	0
isogroup119514_Sym	0	0	3	0	1	3	1	0	0	0
isogroup119516_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119518_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119520_Sym	78	1	4	10	4	3	3	0	0	0
isogroup119524_Sym	0	0	8	4	2	7	4	0	0	0
isogroup119526_Sym	0	0	5	0	1	0	2	0	0	0
isogroup119527_Sym	5	0	0	3	0	0	1	0	0	0
isogroup119528_Sym	0	0	4	1	0	0	1	0	0	0
isogroup119529_Sym	45	1	14	2	1	3	0	0	0	0
isogroup11952_Ppor	0	0	9	0	0	0	1	2	0	4
isogroup11952_Sym	0	19	0	0	0	0	0	0	0	0
isogroup119531_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119532_Sym	153	0	9	7	10	0	4	0	0	0
isogroup119533_Sym	0	0	0	0	1	0	4	0	0	0
isogroup119534_Sym	0	0	5	2	2	0	1	0	0	0
isogroup119536_Sym	2	0	0	0	0	0	1	0	0	0
isogroup119539_Sym	0	0	11	8	0	3	0	0	0	0
isogroup11953_Ppor	0	0	0	2	0	0	0	1	2	2
isogroup119545_Sym	4	0	4	7	4	0	5	0	0	0
isogroup119549_Sym	0	0	0	4	0	1	0	0	0	0
isogroup119550_Sym	172	1	3	0	0	0	0	0	0	0
isogroup119552_Sym	0	0	7	6	2	4	0	0	0	0
isogroup119553_Sym	49	0	0	3	2	5	6	0	0	0
isogroup119554_Sym	113	1	5	7	2	1	7	0	0	0
isogroup119555_Sym	0	0	0	0	0	1	0	1	0	0
isogroup119556_Sym	0	0	0	2	1	1	0	0	0	0
isogroup119558_Sym	122	0	39	10	9	1	7	0	0	0
isogroup119562_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119564_Sym	0	0	0	0	0	2	0	0	0	0
isogroup119570_Sym	0	0	4	2	1	5	3	0	0	0
isogroup119573_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119574_Sym	29	0	11	12	2	2	2	0	0	0
isogroup119578_Sym	0	1	14	15	6	0	4	0	0	0
isogroup11957_Ppor	0	0	1	4	1	0	0	1	1	0
isogroup119582_Sym	13	0	3	2	3	1	4	0	0	0
isogroup119584_Sym	18	0	0	1	2	0	3	0	0	0
isogroup119585_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119586_Sym	0	0	17	6	1	1	0	0	0	0
isogroup119589_Sym	34	0	3	8	2	0	6	0	0	0
isogroup11958_Ppor	0	0	0	1	0	0	0	1	0	0
isogroup119591_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119592_Sym	0	0	0	3	1	1	2	0	0	0
isogroup119598_Sym	0	1	10	2	1	3	0	0	0	0
isogroup119599_Sym	0	0	0	4	1	0	0	0	0	0
isogroup11959_Ppor	2	0	0	1	1	0	0	3	3	1
isogroup119603_Sym	0	0	0	0	0	1	0	0	0	0
isogroup119605_Sym	0	0	0	2	1	0	0	0	0	0
isogroup119606_Sym	28	1	0	2	2	0	1	0	0	0
isogroup119608_Sym	0	0	1	0	2	2	1	0	0	0
isogroup119609_Sym	16	0	0	2	2	0	0	0	0	0
isogroup11960_Ppor	8	0	2	3	1	0	1	4	8	0
isogroup119612_Sym	0	0	0	0	0	0	0	0	0	0
isogroup119613_Sym	0	0	0	1	1	1	0	0	0	0
isogroup119616_Sym	0	0	7	4	1	1	2	0	0	0
isogroup119617_Sym	0	0	11	3	1	1	6	0	0	0
isogroup119618_Sym	0	0	3	3	3	2	5	0	0	0
isogroup119620_Sym	16	0	10	9	0	2	4	0	0	0
isogroup119621_Sym	0	0	0	1	1	0	0	0	0	0
isogroup119622_Sym	0	0	0	0	0	0	1	0	0	0
isogroup119625_Sym	0	27	2	0	3	1	3	0	0	0
isogroup119626_Sym	12	0	3	19	2	0	6	0	0	0
